dateCollected,type,ID,rep,block,depth,BD,MC,coreLength,coreArea,coreVol,VMC,grid,lat,lon
18/10/2012,SP,20,1,1,30,1.36,0.2,59,7.092884,41.85,0.2,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,1,1,30,1.36,0.2,59,7.092884,41.85,0.2,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,1,1,50,1.45,0.21,39.7,7.092884,28.16,0.21,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,1,1,50,1.45,0.21,39.7,7.092884,28.16,0.21,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,3,1,50,1.53,0.2,46.3,7.092884,32.84,0.2,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,3,1,50,1.53,0.2,46.3,7.092884,32.84,0.2,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,2,1,50,1.42,0.22,37.9,7.092884,26.88,0.22,TL0439552473,52.160669,-0.47527479
18/10/2012,SP,20,2,1,50,1.42,0.22,37.9,7.092884,26.88,0.22,TL0439552473,52.160669,-0.47527479
09/10/2012,PA,40,2,1,5,0.94,0.45,60.9,7.092884,43.2,0.45,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,5,0.94,0.45,60.9,7.092884,43.2,0.45,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,5,0.99,0.39,60.3,7.092884,42.77,0.39,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,5,0.99,0.39,60.3,7.092884,42.77,0.39,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,5,0.99,0.41,51.5,7.092884,36.53,0.41,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,5,0.99,0.41,51.5,7.092884,36.53,0.41,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,15,1.2,0.29,45.9,7.092884,32.56,0.29,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,15,1.2,0.29,45.9,7.092884,32.56,0.29,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,15,1,0.33,58.6,7.092884,41.56,0.33,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,15,1,0.33,58.6,7.092884,41.56,0.33,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,15,1.26,0.28,54.9,7.092884,38.94,0.28,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,15,1.26,0.28,54.9,7.092884,38.94,0.28,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,30,1.18,0.3,36.2,7.092884,25.68,0.3,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,30,1.18,0.3,36.2,7.092884,25.68,0.3,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,30,1.28,0.27,56.5,7.092884,40.07,0.27,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,30,1.28,0.27,56.5,7.092884,40.07,0.27,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,30,1.32,0.27,44.9,7.092884,31.85,0.27,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,30,1.32,0.27,44.9,7.092884,31.85,0.27,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,50,1.24,0.22,53.3,7.092884,37.81,0.22,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,1,1,50,1.24,0.22,53.3,7.092884,37.81,0.22,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,50,1.43,0.2,56.5,7.092884,40.07,0.2,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,2,1,50,1.43,0.2,56.5,7.092884,40.07,0.2,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,50,1.44,0.2,56.4,7.092884,40,0.2,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,40,3,1,50,1.44,0.2,56.4,7.092884,40,0.2,TL0440352305,52.159158,-0.47520949
09/10/2012,PA,35,2,1,5,0.86,0.48,56.5,7.092884,40.07,0.48,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,5,0.86,0.48,56.5,7.092884,40.07,0.48,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,5,0.87,0.49,38,7.092884,26.95,0.49,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,5,0.87,0.49,38,7.092884,26.95,0.49,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,5,0.97,0.41,55.4,7.092884,39.29,0.41,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,5,0.97,0.41,55.4,7.092884,39.29,0.41,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,15,1.09,0.31,59,7.092884,41.85,0.31,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,15,1.09,0.31,59,7.092884,41.85,0.31,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,15,1.13,0.28,62.4,7.092884,44.26,0.28,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,15,1.13,0.28,62.4,7.092884,44.26,0.28,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,15,1.15,0.3,56.6,7.092884,40.15,0.3,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,15,1.15,0.3,56.6,7.092884,40.15,0.3,TL0440352365,52.159697,-0.47519106
08/12/2012,PA,35,3,1,30,1.21,0.32,49.5,7.092884,35.11,0.32,TL0440352365,52.159697,-0.47519106
08/12/2012,PA,35,3,1,30,1.21,0.32,49.5,7.092884,35.11,0.32,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,30,1.28,0.26,55,7.092884,39.01,0.26,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,30,1.28,0.26,55,7.092884,39.01,0.26,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,30,1.31,0.27,49.6,7.092884,35.18,0.27,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,30,1.31,0.27,49.6,7.092884,35.18,0.27,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,50,1.33,0.26,44,7.092884,31.21,0.26,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,3,1,50,1.33,0.26,44,7.092884,31.21,0.26,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,50,1.45,0.2,47.9,7.092884,33.97,0.2,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,1,1,50,1.45,0.2,47.9,7.092884,33.97,0.2,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,50,1.53,0.2,40.7,7.092884,28.87,0.2,TL0440352365,52.159697,-0.47519106
09/10/2012,PA,35,2,1,50,1.53,0.2,40.7,7.092884,28.87,0.2,TL0440352365,52.159697,-0.47519106
03/10/2012,PA,28,1,1,5,0.9,0.42,47,7.092884,33.34,0.42,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,28,1,1,5,0.9,0.42,47,7.092884,33.34,0.42,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,28,3,1,5,1.13,0.33,48,7.092884,34.05,0.33,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,28,3,1,5,1.13,0.33,48,7.092884,34.05,0.33,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,2,1,5,0.93,0.42,60,7.092884,42.56,0.42,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,2,1,5,0.93,0.42,60,7.092884,42.56,0.42,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,15,1.23,0.26,42,7.092884,29.79,0.26,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,15,1.23,0.26,42,7.092884,29.79,0.26,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,3,1,15,1.22,0.25,49,7.092884,34.76,0.25,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,3,1,15,1.22,0.25,49,7.092884,34.76,0.25,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,2,1,15,1.23,0.27,46,7.092884,32.63,0.27,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,2,1,15,1.23,0.27,46,7.092884,32.63,0.27,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,30,1.45,0.22,40,7.092884,28.37,0.22,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,30,1.45,0.22,40,7.092884,28.37,0.22,TL0440352425,52.160236,-0.47517263
08/12/2012,PA,28,2,1,30,1.39,0.23,46,7.092884,32.63,0.23,TL0440352425,52.160236,-0.47517263
08/12/2012,PA,28,2,1,30,1.39,0.23,46,7.092884,32.63,0.23,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,28,3,1,30,1.36,0.24,48.7,7.092884,34.54,0.24,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,28,3,1,30,1.36,0.24,48.7,7.092884,34.54,0.24,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,50,1.39,0.19,47,7.092884,33.34,0.19,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,1,1,50,1.39,0.19,47,7.092884,33.34,0.19,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,3,1,50,1.23,0.18,26.7,7.092884,18.94,0.18,TL0440352425,52.160236,-0.47517263
02/10/2012,PA,28,3,1,50,1.23,0.18,26.7,7.092884,18.94,0.18,TL0440352425,52.160236,-0.47517263
08/12/2012,PA,28,2,1,50,1.46,0.2,67.6,7.092884,47.95,0.2,TL0440352425,52.160236,-0.47517263
08/12/2012,PA,28,2,1,50,1.46,0.2,67.6,7.092884,47.95,0.2,TL0440352425,52.160236,-0.47517263
03/10/2012,PA,24,2,1,5,0.92,0.38,57.5,7.092884,40.78,0.38,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,5,0.92,0.38,57.5,7.092884,40.78,0.38,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,5,0.93,0.41,55,7.092884,39.01,0.41,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,5,0.93,0.41,55,7.092884,39.01,0.41,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,5,1.1,0.31,57.5,7.092884,40.78,0.31,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,5,1.1,0.31,57.5,7.092884,40.78,0.31,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,15,1.22,0.28,62.9,7.092884,44.61,0.28,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,15,1.22,0.28,62.9,7.092884,44.61,0.28,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,15,1.24,0.26,47.1,7.092884,33.41,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,15,1.24,0.26,47.1,7.092884,33.41,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,15,1.27,0.27,38.5,7.092884,27.31,0.27,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,15,1.27,0.27,38.5,7.092884,27.31,0.27,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,30,1.38,0.25,41.3,7.092884,29.29,0.25,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,30,1.38,0.25,41.3,7.092884,29.29,0.25,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,30,1.23,0.29,38.5,7.092884,27.31,0.29,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,30,1.23,0.29,38.5,7.092884,27.31,0.29,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,30,1.25,0.26,53.7,7.092884,38.09,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,30,1.25,0.26,53.7,7.092884,38.09,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,50,1.37,0.19,47.1,7.092884,33.41,0.19,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,1,1,50,1.37,0.19,47.1,7.092884,33.41,0.19,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,50,1.4,0.26,60.2,7.092884,42.7,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,2,1,50,1.4,0.26,60.2,7.092884,42.7,0.26,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,50,1.41,0.27,40.7,7.092884,28.87,0.27,TL0440352455,52.160506,-0.47516342
03/10/2012,PA,24,3,1,50,1.41,0.27,40.7,7.092884,28.87,0.27,TL0440352455,52.160506,-0.47516342
30/10/2012,SP,27,1,1,5,1.1,0.34,55.5,7.092884,39.37,0.34,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,5,1.1,0.34,55.5,7.092884,39.37,0.34,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,5,0.91,0.35,59.8,7.092884,42.42,0.35,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,5,0.91,0.35,59.8,7.092884,42.42,0.35,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,5,0.98,0.35,53.7,7.092884,38.09,0.35,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,5,0.98,0.35,53.7,7.092884,38.09,0.35,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,15,1.11,0.23,44.9,7.092884,31.85,0.23,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,15,1.11,0.23,44.9,7.092884,31.85,0.23,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,15,1.21,0.22,56.6,7.092884,40.15,0.22,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,15,1.21,0.22,56.6,7.092884,40.15,0.22,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,15,1.44,0.23,38.2,7.092884,27.09,0.23,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,15,1.44,0.23,38.2,7.092884,27.09,0.23,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,30,1.35,0.16,50.9,7.092884,36.1,0.16,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,30,1.35,0.16,50.9,7.092884,36.1,0.16,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,30,1.38,0.15,44.4,7.092884,31.49,0.15,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,30,1.38,0.15,44.4,7.092884,31.49,0.15,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,30,1.5,0.15,44.5,7.092884,31.56,0.15,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,30,1.5,0.15,44.5,7.092884,31.56,0.15,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,50,1.43,0.12,49.6,7.092884,35.18,0.12,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,1,1,50,1.43,0.12,49.6,7.092884,35.18,0.12,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,50,1.45,0.13,46.5,7.092884,32.98,0.13,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,2,1,50,1.45,0.13,46.5,7.092884,32.98,0.13,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,50,1.62,0.13,45.5,7.092884,32.27,0.13,TL0441752387,52.159892,-0.47497972
30/10/2012,SP,27,3,1,50,1.62,0.13,45.5,7.092884,32.27,0.13,TL0441752387,52.159892,-0.47497972
01/11/2012,SP,34,1,1,5,0.85,0.49,50.3,7.092884,35.68,0.49,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,5,0.85,0.49,50.3,7.092884,35.68,0.49,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,5,0.89,0.43,54.8,7.092884,38.87,0.43,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,5,0.89,0.43,54.8,7.092884,38.87,0.43,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,5,0.95,0.43,62.6,7.092884,44.4,0.43,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,5,0.95,0.43,62.6,7.092884,44.4,0.43,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,15,1.22,0.31,42.6,7.092884,30.22,0.31,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,15,1.22,0.31,42.6,7.092884,30.22,0.31,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,15,1.28,0.21,44,7.092884,31.21,0.21,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,15,1.28,0.21,44,7.092884,31.21,0.21,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,15,1.18,0.32,42.4,7.092884,30.07,0.32,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,15,1.18,0.32,42.4,7.092884,30.07,0.32,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,30,1.15,0.27,25.5,7.092884,18.09,0.27,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,30,1.15,0.27,25.5,7.092884,18.09,0.27,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,30,1.08,0.2,39.2,7.092884,27.8,0.2,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,30,1.08,0.2,39.2,7.092884,27.8,0.2,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,30,1.3,0.21,45.4,7.092884,32.2,0.21,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,30,1.3,0.21,45.4,7.092884,32.2,0.21,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,50,1.44,0.2,45.5,7.092884,32.27,0.2,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,1,1,50,1.44,0.2,45.5,7.092884,32.27,0.2,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,50,1.5,0.17,47.1,7.092884,33.41,0.17,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,2,1,50,1.5,0.17,47.1,7.092884,33.41,0.17,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,50,1.38,0.17,26.4,7.092884,18.73,0.17,TL0442252314,52.159235,-0.47492908
01/11/2012,SP,34,3,1,50,1.38,0.17,26.4,7.092884,18.73,0.17,TL0442252314,52.159235,-0.47492908
18/10/2012,SP,21,1,1,5,1.05,0.34,46.5,7.092884,32.98,0.34,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,5,1.05,0.34,46.5,7.092884,32.98,0.34,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,5,1.04,0.33,60.1,7.092884,42.63,0.33,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,5,1.04,0.33,60.1,7.092884,42.63,0.33,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,5,1.15,0.26,49.3,7.092884,34.97,0.26,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,5,1.15,0.26,49.3,7.092884,34.97,0.26,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,15,1.42,0.17,54.1,7.092884,38.37,0.17,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,15,1.42,0.17,54.1,7.092884,38.37,0.17,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,15,1.33,0.19,49.6,7.092884,35.18,0.19,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,15,1.33,0.19,49.6,7.092884,35.18,0.19,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,15,1.3,0.16,50.7,7.092884,35.96,0.16,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,15,1.3,0.16,50.7,7.092884,35.96,0.16,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,30,1.29,0.14,41.8,7.092884,29.65,0.14,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,30,1.29,0.14,41.8,7.092884,29.65,0.14,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,30,1.48,0.17,47,7.092884,33.34,0.17,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,30,1.48,0.17,47,7.092884,33.34,0.17,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,30,1.57,0.14,51.6,7.092884,36.6,0.14,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,30,1.57,0.14,51.6,7.092884,36.6,0.14,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,50,1.49,0.18,42.5,7.092884,30.14,0.18,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,3,1,50,1.49,0.18,42.5,7.092884,30.14,0.18,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,50,1.54,0.13,49.5,7.092884,35.11,0.13,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,1,1,50,1.54,0.13,49.5,7.092884,35.11,0.13,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,50,1.49,0.18,52.6,7.092884,37.31,0.18,TL0442752446,52.16042,-0.47481546
18/10/2012,SP,21,2,1,50,1.49,0.18,52.6,7.092884,37.31,0.18,TL0442752446,52.16042,-0.47481546
09/10/2012,PA,39,2,1,5,0.93,0.46,49.4,7.092884,35.04,0.46,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,5,0.93,0.46,49.4,7.092884,35.04,0.46,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,5,0.9,0.45,62.9,7.092884,44.61,0.45,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,5,0.9,0.45,62.9,7.092884,44.61,0.45,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,5,0.89,0.48,58.6,7.092884,41.56,0.48,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,5,0.89,0.48,58.6,7.092884,41.56,0.48,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,15,0.94,0.31,44.6,7.092884,31.63,0.31,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,15,0.94,0.31,44.6,7.092884,31.63,0.31,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,15,1.02,0.36,56.3,7.092884,39.93,0.36,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,15,1.02,0.36,56.3,7.092884,39.93,0.36,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,15,1.18,0.28,34.7,7.092884,24.61,0.28,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,15,1.18,0.28,34.7,7.092884,24.61,0.28,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,30,1.27,0.26,41.3,7.092884,29.29,0.26,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,30,1.27,0.26,41.3,7.092884,29.29,0.26,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,30,1.27,0.26,58.1,7.092884,41.21,0.26,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,30,1.27,0.26,58.1,7.092884,41.21,0.26,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,30,1.19,0.32,43.6,7.092884,30.92,0.32,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,30,1.19,0.32,43.6,7.092884,30.92,0.32,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,50,1.52,0.2,37.9,7.092884,26.88,0.2,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,1,1,50,1.52,0.2,37.9,7.092884,26.88,0.2,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,50,1.53,0.17,50.3,7.092884,35.68,0.17,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,2,1,50,1.53,0.17,50.3,7.092884,35.68,0.17,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,50,1.5,0.21,57.4,7.092884,40.71,0.21,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,39,3,1,50,1.5,0.21,57.4,7.092884,40.71,0.21,TL0443352335,52.159422,-0.47476189
09/10/2012,PA,36,3,1,5,0.85,0.45,59.7,7.092884,42.34,0.45,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,5,0.85,0.45,59.7,7.092884,42.34,0.45,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,5,0.85,0.51,55.5,7.092884,39.37,0.51,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,5,0.85,0.51,55.5,7.092884,39.37,0.51,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,5,0.92,0.49,65.6,7.092884,46.53,0.49,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,5,0.92,0.49,65.6,7.092884,46.53,0.49,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,15,1.23,0.26,39.8,7.092884,28.23,0.26,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,15,1.23,0.26,39.8,7.092884,28.23,0.26,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,15,1.26,0.3,45.4,7.092884,32.2,0.3,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,15,1.26,0.3,45.4,7.092884,32.2,0.3,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,15,1.24,0.27,38.5,7.092884,27.31,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,15,1.24,0.27,38.5,7.092884,27.31,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,30,1.25,0.27,41.3,7.092884,29.29,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,30,1.25,0.27,41.3,7.092884,29.29,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,30,1.32,0.27,45.2,7.092884,32.06,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,30,1.32,0.27,45.2,7.092884,32.06,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,30,1.26,0.27,47.9,7.092884,33.97,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,30,1.26,0.27,47.9,7.092884,33.97,0.27,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,50,1.41,0.22,64,7.092884,45.39,0.22,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,2,1,50,1.41,0.22,64,7.092884,45.39,0.22,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,50,1.4,0.21,55.6,7.092884,39.44,0.21,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,1,1,50,1.4,0.21,55.6,7.092884,39.44,0.21,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,50,1.44,0.2,53,7.092884,37.59,0.2,TL0443352365,52.159691,-0.47475267
09/10/2012,PA,36,3,1,50,1.44,0.2,53,7.092884,37.59,0.2,TL0443352365,52.159691,-0.47475267
03/10/2012,PA,33,2,1,5,1.02,0.41,56.9,7.092884,40.36,0.41,TL0443352395,52.159961,-0.47474345
03/10/2012,PA,33,2,1,5,1.02,0.41,56.9,7.092884,40.36,0.41,TL0443352395,52.159961,-0.47474345
